X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
6.971533,50.916206,0,0,2550,89.997794,2020/09/13 17:18:32.487+00,,,,,,,,,,,,,,,,,,,,,
6.971484,50.916299,0,0,2551,90.036777,2020/09/13 17:18:34.496+00,,,,,,,,,,,,,,,,,,,,,
6.971438,50.916385,0,0,2552,90.07288,2020/09/13 17:18:36.491+00,,,,,,,,,,,,,,,,,,,,,
6.971356,50.916496,0,0,2553,90.121589,2020/09/13 17:18:39.490+00,,,,,,,,,,,,,,,,,,,,,
6.971286,50.916608,0,0,2554,90.169476,2020/09/13 17:18:42.488+00,,,,,,,,,,,,,,,,,,,,,
6.971205,50.916716,0,0,2555,90.216999,2020/09/13 17:18:45.493+00,,,,,,,,,,,,,,,,,,,,,
6.971135,50.91682,0,0,2556,90.26194,2020/09/13 17:18:48.490+00,,,,,,,,,,,,,,,,,,,,,
6.971061,50.916946,0,0,2557,90.315387,2020/09/13 17:18:51.504+00,,,,,,,,,,,,,,,,,,,,,
6.971008,50.917044,0,0,2558,90.356575,2020/09/13 17:18:54.510+00,,,,,,,,,,,,,,,,,,,,,
6.97093,50.917146,0,0,2559,90.401619,2020/09/13 17:18:59.504+00,,,,,,,,,,,,,,,,,,,,,
6.97088,50.91724,0,0,2560,90.441058,2020/09/13 17:19:02.506+00,,,,,,,,,,,,,,,,,,,,,
6.970857,50.917336,0,0,2561,90.47968,2020/09/13 17:19:05.512+00,,,,,,,,,,,,,,,,,,,,,
6.970799,50.91743,0,0,2562,90.519802,2020/09/13 17:19:09.505+00,,,,,,,,,,,,,,,,,,,,,
6.97075,50.917533,0,0,2563,90.562578,2020/09/13 17:19:14.508+00,,,,,,,,,,,,,,,,,,,,,
6.970705,50.917619,0,0,2564,90.598602,2020/09/13 17:19:18.513+00,,,,,,,,,,,,,,,,,,,,,
6.970654,50.917709,0,0,2565,90.655175,2020/09/13 17:19:22.516+00,,,,,,,,,,,,,,,,,,,,,
6.970581,50.917815,0,0,2566,90.725358,2020/09/13 17:19:27.501+00,,,,,,,,,,,,,,,,,,,,,
6.970509,50.917908,0,0,2567,90.788208,2020/09/13 17:19:32.490+00,,,,,,,,,,,,,,,,,,,,,
6.970494,50.918011,0,0,2568,90.851027,2020/09/13 17:19:36.512+00,,,,,,,,,,,,,,,,,,,,,
6.970523,50.918103,0,0,2569,90.907994,2020/09/13 17:19:39.516+00,,,,,,,,,,,,,,,,,,,,,
6.970486,50.918209,0,0,2570,90.973912,2020/09/13 17:19:42.517+00,,,,,,,,,,,,,,,,,,,,,
6.970429,50.918311,0,0,2571,91.039591,2020/09/13 17:19:45.513+00,,,,,,,,,,,,,,,,,,,,,
6.970362,50.918412,0,0,2572,91.10608,2020/09/13 17:19:48.503+00,,,,,,,,,,,,,,,,,,,,,
6.970298,50.918509,0,0,2573,91.169885,2020/09/13 17:19:51.511+00,,,,,,,,,,,,,,,,,,,,,
6.970213,50.918588,0,0,2574,91.22786,2020/09/13 17:19:54.516+00,,,,,,,,,,,,,,,,,,,,,
6.970209,50.918688,0,0,2575,91.288613,2020/09/13 17:19:57.505+00,,,,,,,,,,,,,,,,,,,,,
6.970176,50.918795,0,0,2576,91.354814,2020/09/13 17:20:01.511+00,,,,,,,,,,,,,,,,,,,,,
6.970111,50.91889,0,0,2577,91.417649,2020/09/13 17:20:05.510+00,,,,,,,,,,,,,,,,,,,,,
6.970052,50.919001,0,0,2578,91.488748,2020/09/13 17:20:09.541+00,,,,,,,,,,,,,,,,,,,,,
6.969977,50.919092,0,0,2579,91.55103,2020/09/13 17:20:12.507+00,,,,,,,,,,,,,,,,,,,,,
6.969886,50.919178,0,0,2580,91.613815,2020/09/13 17:20:15.505+00,,,,,,,,,,,,,,,,,,,,,
6.969815,50.919261,0,0,2581,91.671086,2020/09/13 17:20:18.508+00,,,,,,,,,,,,,,,,,,,,,
6.969742,50.919362,0,0,2582,91.681599,2020/09/13 17:20:22.507+00,,,,,,,,,,,,,,,,,,,,,
6.969679,50.919446,0,0,2583,91.666244,2020/09/13 17:20:25.500+00,,,,,,,,,,,,,,,,,,,,,
6.969594,50.919543,0,0,2584,91.64793,2020/09/13 17:20:29.505+00,,,,,,,,,,,,,,,,,,,,,
6.969512,50.919644,0,0,2585,91.62918,2020/09/13 17:20:33.509+00,,,,,,,,,,,,,,,,,,,,,
6.969449,50.919725,0,0,2586,91.614272,2020/09/13 17:20:36.525+00,,,,,,,,,,,,,,,,,,,,,
6.969392,50.919844,0,0,2587,91.593729,2020/09/13 17:20:39.512+00,,,,,,,,,,,,,,,,,,,,,
6.969334,50.919963,0,0,2588,91.573156,2020/09/13 17:20:42.512+00,,,,,,,,,,,,,,,,,,,,,
6.969303,50.920076,0,0,2589,91.554205,2020/09/13 17:20:45.498+00,,,,,,,,,,,,,,,,,,,,,
6.969272,50.920177,0,0,2590,91.537204,2020/09/13 17:20:48.516+00,,,,,,,,,,,,,,,,,,,,,
6.969233,50.920294,0,0,2591,91.517447,2020/09/13 17:20:52.510+00,,,,,,,,,,,,,,,,,,,,,
6.969175,50.920399,0,0,2592,91.499073,2020/09/13 17:20:55.502+00,,,,,,,,,,,,,,,,,,,,,
6.969122,50.92051,0,0,2593,91.479916,2020/09/13 17:20:58.505+00,,,,,,,,,,,,,,,,,,,,,
6.969078,50.920617,0,0,2594,91.461649,2020/09/13 17:21:01.504+00,,,,,,,,,,,,,,,,,,,,,
6.969048,50.920732,0,0,2595,91.442389,2020/09/13 17:21:04.509+00,,,,,,,,,,,,,,,,,,,,,
6.968989,50.920846,0,0,2596,91.422572,2020/09/13 17:21:07.506+00,,,,,,,,,,,,,,,,,,,,,
6.968946,50.920963,0,0,2597,91.402725,2020/09/13 17:21:10.570+00,,,,,,,,,,,,,,,,,,,,,
6.968902,50.921079,0,0,2598,91.254971,2020/09/13 17:21:13.517+00,,,,,,,,,,,,,,,,,,,,,
6.96888,50.921201,0,0,2599,91.042423,2020/09/13 17:21:16.517+00,,,,,,,,,,,,,,,,,,,,,
6.968842,50.921309,0,0,2600,90.850925,2020/09/13 17:21:19.515+00,,,,,,,,,,,,,,,,,,,,,
6.9688,50.921415,0,0,2601,90.661797,2020/09/13 17:21:22.508+00,,,,,,,,,,,,,,,,,,,,,
6.968751,50.921529,0,0,2602,90.457341,2020/09/13 17:21:25.519+00,,,,,,,,,,,,,,,,,,,,,
6.968692,50.92164,0,0,2603,90.254695,2020/09/13 17:21:28.532+00,,,,,,,,,,,,,,,,,,,,,
6.968633,50.921742,0,0,2604,90.066756,2020/09/13 17:21:31.509+00,,,,,,,,,,,,,,,,,,,,,
6.968587,50.921851,0,0,2605,89.871509,2020/09/13 17:21:35.499+00,,,,,,,,,,,,,,,,,,,,,
6.968539,50.921939,0,0,2606,89.710423,2020/09/13 17:21:38.503+00,,,,,,,,,,,,,,,,,,,,,
6.96848,50.922025,0,0,2607,89.548227,2020/09/13 17:21:42.506+00,,,,,,,,,,,,,,,,,,,,,
6.968414,50.922118,0,0,2608,89.371864,2020/09/13 17:21:46.501+00,,,,,,,,,,,,,,,,,,,,,
6.968368,50.922229,0,0,2609,89.173269,2020/09/13 17:21:49.562+00,,,,,,,,,,,,,,,,,,,,,
6.968333,50.922341,0,0,2610,88.975665,2020/09/13 17:21:52.489+00,,,,,,,,,,,,,,,,,,,,,
6.968291,50.922448,0,0,2611,88.784857,2020/09/13 17:21:56.510+00,,,,,,,,,,,,,,,,,,,,,
6.96824,50.922533,0,0,2612,88.627545,2020/09/13 17:21:59.508+00,,,,,,,,,,,,,,,,,,,,,
6.968181,50.922625,0,0,2613,88.455767,2020/09/13 17:22:02.500+00,,,,,,,,,,,,,,,,,,,,,
6.968122,50.922728,0,0,2614,88.279637,2020/09/13 17:22:05.511+00,,,,,,,,,,,,,,,,,,,,,
6.96806,50.922832,0,0,2615,88.241276,2020/09/13 17:22:08.506+00,,,,,,,,,,,,,,,,,,,,,
6.968046,50.922929,0,0,2616,88.207646,2020/09/13 17:22:11.543+00,,,,,,,,,,,,,,,,,,,,,
6.968077,50.923041,0,0,2617,88.168391,2020/09/13 17:22:15.504+00,,,,,,,,,,,,,,,,,,,,,
6.96802,50.923152,0,0,2618,88.128108,2020/09/13 17:22:19.512+00,,,,,,,,,,,,,,,,,,,,,
6.96794,50.923249,0,0,2619,88.09036,2020/09/13 17:22:23.502+00,,,,,,,,,,,,,,,,,,,,,
6.967879,50.923338,0,0,2620,88.056885,2020/09/13 17:22:27.515+00,,,,,,,,,,,,,,,,,,,,,
6.967831,50.923451,0,0,2621,88.016495,2020/09/13 17:22:31.497+00,,,,,,,,,,,,,,,,,,,,,
6.967785,50.923539,0,0,2622,87.984504,2020/09/13 17:22:34.497+00,,,,,,,,,,,,,,,,,,,,,
6.967737,50.923629,0,0,2623,87.95172,2020/09/13 17:22:37.510+00,,,,,,,,,,,,,,,,,,,,,
6.967642,50.923722,0,0,2624,87.913528,2020/09/13 17:22:40.570+00,,,,,,,,,,,,,,,,,,,,,
6.967549,50.923822,0,0,2625,87.873505,2020/09/13 17:22:43.514+00,,,,,,,,,,,,,,,,,,,,,
6.967496,50.923922,0,0,2626,87.837101,2020/09/13 17:22:46.510+00,,,,,,,,,,,,,,,,,,,,,
6.967456,50.924012,0,0,2627,87.80483,2020/09/13 17:22:49.512+00,,,,,,,,,,,,,,,,,,,,,
6.967418,50.924108,0,0,2628,87.770667,2020/09/13 17:22:52.491+00,,,,,,,,,,,,,,,,,,,,,
6.967368,50.924202,0,0,2629,87.736436,2020/09/13 17:22:55.504+00,,,,,,,,,,,,,,,,,,,,,
6.967347,50.924305,0,0,2630,87.70058,2020/09/13 17:22:58.509+00,,,,,,,,,,,,,,,,,,,,,
6.967308,50.924404,0,0,2631,87.665359,2020/09/13 17:23:01.505+00,,,,,,,,,,,,,,,,,,,,,
6.967253,50.924512,0,0,2632,87.799029,2020/09/13 17:23:04.512+00,,,,,,,,,,,,,,,,,,,,,
6.967225,50.924624,0,0,2633,87.949083,2020/09/13 17:23:07.503+00,,,,,,,,,,,,,,,,,,,,,
6.967192,50.924739,0,0,2634,88.103747,2020/09/13 17:23:10.516+00,,,,,,,,,,,,,,,,,,,,,
6.967143,50.924849,0,0,2635,88.254955,2020/09/13 17:23:13.574+00,,,,,,,,,,,,,,,,,,,,,
6.96709,50.924965,0,0,2636,88.414713,2020/09/13 17:23:16.518+00,,,,,,,,,,,,,,,,,,,,,
6.967048,50.92508,0,0,2637,88.570888,2020/09/13 17:23:19.518+00,,,,,,,,,,,,,,,,,,,,,
6.967014,50.925197,0,0,2638,88.728306,2020/09/13 17:23:22.522+00,,,,,,,,,,,,,,,,,,,,,
6.966975,50.92531,0,0,2639,88.881352,2020/09/13 17:23:25.516+00,,,,,,,,,,,,,,,,,,,,,
6.966932,50.925415,0,0,2640,89.024867,2020/09/13 17:23:28.519+00,,,,,,,,,,,,,,,,,,,,,
6.966856,50.925501,0,0,2641,89.155149,2020/09/13 17:23:32.511+00,,,,,,,,,,,,,,,,,,,,,
6.966715,50.925523,0,0,2642,89.276321,2020/09/13 17:23:40.512+00,,,,,,,,,,,,,,,,,,,,,
6.966616,50.925455,0,0,2643,89.398465,2020/09/13 17:23:48.509+00,,,,,,,,,,,,,,,,,,,,,
6.96647,50.925481,0,0,2644,89.525026,2020/09/13 17:23:51.500+00,,,,,,,,,,,,,,,,,,,,,
6.966297,50.925485,0,0,2645,89.669439,2020/09/13 17:23:54.514+00,,,,,,,,,,,,,,,,,,,,,
6.966118,50.925486,0,0,2646,89.818767,2020/09/13 17:23:57.567+00,,,,,,,,,,,,,,,,,,,,,
6.965969,50.925458,0,0,2647,89.948469,2020/09/13 17:24:00.510+00,,,,,,,,,,,,,,,,,,,,,
6.965825,50.925427,0,0,2648,90.039654,2020/09/13 17:24:03.518+00,,,,,,,,,,,,,,,,,,,,,
6.965663,50.925433,0,0,2649,90.028662,2020/09/13 17:24:06.506+00,,,,,,,,,,,,,,,,,,,,,
6.965505,50.925432,0,0,2650,90.01796,2020/09/13 17:24:09.509+00,,,,,,,,,,,,,,,,,,,,,
6.965392,50.925493,0,0,2651,90.007883,2020/09/13 17:24:13.505+00,,,,,,,,,,,,,,,,,,,,,
6.965293,50.92558,0,0,2652,89.996378,2020/09/13 17:24:17.504+00,,,,,,,,,,,,,,,,,,,,,
6.965192,50.925663,0,0,2653,89.985138,2020/09/13 17:24:20.505+00,,,,,,,,,,,,,,,,,,,,,
6.965103,50.92576,0,0,2654,89.973097,2020/09/13 17:24:23.509+00,,,,,,,,,,,,,,,,,,,,,
6.965014,50.925852,0,0,2655,89.961518,2020/09/13 17:24:27.504+00,,,,,,,,,,,,,,,,,,,,,
6.964929,50.925936,0,0,2656,89.950812,2020/09/13 17:24:32.519+00,,,,,,,,,,,,,,,,,,,,,
6.964874,50.926026,0,0,2657,89.940449,2020/09/13 17:24:36.514+00,,,,,,,,,,,,,,,,,,,,,
6.964803,50.92613,0,0,2658,89.928283,2020/09/13 17:24:40.505+00,,,,,,,,,,,,,,,,,,,,,
6.964718,50.926231,0,0,2659,89.915997,2020/09/13 17:24:44.510+00,,,,,,,,,,,,,,,,,,,,,
6.964631,50.926307,0,0,2660,89.905927,2020/09/13 17:24:47.512+00,,,,,,,,,,,,,,,,,,,,,
6.964531,50.926383,0,0,2661,89.895317,2020/09/13 17:24:50.514+00,,,,,,,,,,,,,,,,,,,,,
6.964463,50.926476,0,0,2662,89.884313,2020/09/13 17:24:53.513+00,,,,,,,,,,,,,,,,,,,,,
6.964403,50.926573,0,0,2663,89.873126,2020/09/13 17:24:56.508+00,,,,,,,,,,,,,,,,,,,,,
6.964299,50.926669,0,0,2664,89.860635,2020/09/13 17:24:59.567+00,,,,,,,,,,,,,,,,,,,,,
6.964211,50.926762,0,0,2665,89.849147,2020/09/13 17:25:02.509+00,,,,,,,,,,,,,,,,,,,,,
6.964121,50.926854,0,0,2666,89.863465,2020/09/13 17:25:05.507+00,,,,,,,,,,,,,,,,,,,,,
6.964037,50.926947,0,0,2667,89.877641,2020/09/13 17:25:08.513+00,,,,,,,,,,,,,,,,,,,,,
6.963955,50.927033,0,0,2668,89.890933,2020/09/13 17:25:11.520+00,,,,,,,,,,,,,,,,,,,,,
6.96387,50.927124,0,0,2669,89.904922,2020/09/13 17:25:14.514+00,,,,,,,,,,,,,,,,,,,,,
6.963805,50.927218,0,0,2670,89.918505,2020/09/13 17:25:17.505+00,,,,,,,,,,,,,,,,,,,,,
6.963702,50.927311,0,0,2671,89.93353,2020/09/13 17:25:20.523+00,,,,,,,,,,,,,,,,,,,,,
6.963614,50.92741,0,0,2672,89.948563,2020/09/13 17:25:23.515+00,,,,,,,,,,,,,,,,,,,,,
6.963519,50.927515,0,0,2673,89.964575,2020/09/13 17:25:26.550+00,,,,,,,,,,,,,,,,,,,,,
6.963415,50.927625,0,0,2674,89.981538,2020/09/13 17:25:29.517+00,,,,,,,,,,,,,,,,,,,,,
6.963352,50.927744,0,0,2675,89.998156,2020/09/13 17:25:32.520+00,,,,,,,,,,,,,,,,,,,,,
6.963292,50.92786,0,0,2676,90.014319,2020/09/13 17:25:35.515+00,,,,,,,,,,,,,,,,,,,,,
6.963239,50.927971,0,0,2677,90.029674,2020/09/13 17:25:38.523+00,,,,,,,,,,,,,,,,,,,,,
6.963201,50.928096,0,0,2678,90.046534,2020/09/13 17:25:41.512+00,,,,,,,,,,,,,,,,,,,,,
6.963165,50.928223,0,0,2679,90.063625,2020/09/13 17:25:44.508+00,,,,,,,,,,,,,,,,,,,,,
6.963131,50.928346,0,0,2680,90.080164,2020/09/13 17:25:47.515+00,,,,,,,,,,,,,,,,,,,,,
6.963093,50.928465,0,0,2681,90.179247,2020/09/13 17:25:50.509+00,,,,,,,,,,,,,,,,,,,,,
6.963075,50.928564,0,0,2682,90.315393,2020/09/13 17:25:53.507+00,,,,,,,,,,,,,,,,,,,,,
6.963054,50.928676,0,0,2683,90.46948,2020/09/13 17:25:57.508+00,,,,,,,,,,,,,,,,,,,,,
6.963042,50.928796,0,0,2684,90.633758,2020/09/13 17:26:01.505+00,,,,,,,,,,,,,,,,,,,,,
6.963019,50.928887,0,0,2685,90.759656,2020/09/13 17:26:04.509+00,,,,,,,,,,,,,,,,,,,,,
6.963015,50.928979,0,0,2686,90.8854,2020/09/13 17:26:07.507+00,,,,,,,,,,,,,,,,,,,,,
6.963001,50.929075,0,0,2687,91.017115,2020/09/13 17:26:10.556+00,,,,,,,,,,,,,,,,,,,,,
6.96298,50.92917,0,0,2688,91.148165,2020/09/13 17:26:13.516+00,,,,,,,,,,,,,,,,,,,,,
6.962947,50.92927,0,0,2689,91.287716,2020/09/13 17:26:16.513+00,,,,,,,,,,,,,,,,,,,,,
6.962902,50.929358,0,0,2690,91.414038,2020/09/13 17:26:19.515+00,,,,,,,,,,,,,,,,,,,,,
6.962857,50.929457,0,0,2691,91.55474,2020/09/13 17:26:22.507+00,,,,,,,,,,,,,,,,,,,,,
6.962842,50.929554,0,0,2692,91.687897,2020/09/13 17:26:25.508+00,,,,,,,,,,,,,,,,,,,,,
6.962837,50.929654,0,0,2693,91.824591,2020/09/13 17:26:28.499+00,,,,,,,,,,,,,,,,,,,,,
6.962873,50.929782,0,0,2694,92.002201,2020/09/13 17:26:31.505+00,,,,,,,,,,,,,,,,,,,,,
6.962903,50.929876,0,0,2695,92.133202,2020/09/13 17:26:33.499+00,,,,,,,,,,,,,,,,,,,,,
6.962939,50.92999,0,0,2696,92.292012,2020/09/13 17:26:36.507+00,,,,,,,,,,,,,,,,,,,,,
6.962956,50.930094,0,0,2697,92.434857,2020/09/13 17:26:40.553+00,,,,,,,,,,,,,,,,,,,,,
6.962946,50.930207,0,0,2698,92.384744,2020/09/13 17:26:44.513+00,,,,,,,,,,,,,,,,,,,,,
6.962913,50.930327,0,0,2699,91.789321,2020/09/13 17:26:48.506+00,,,,,,,,,,,,,,,,,,,,,
6.962922,50.930449,0,0,2700,91.192223,2020/09/13 17:26:51.541+00,,,,,,,,,,,,,,,,,,,,,
6.96292,50.930558,0,0,2701,90.65929,2020/09/13 17:26:54.503+00,,,,,,,,,,,,,,,,,,,,,
6.962899,50.930663,0,0,2702,90.141887,2020/09/13 17:26:57.501+00,,,,,,,,,,,,,,,,,,,,,
6.962876,50.930778,0,0,2703,89.575206,2020/09/13 17:27:00.504+00,,,,,,,,,,,,,,,,,,,,,
6.962835,50.930891,0,0,2704,89.008492,2020/09/13 17:27:03.497+00,,,,,,,,,,,,,,,,,,,,,
6.962806,50.931007,0,0,2705,88.434376,2020/09/13 17:27:06.512+00,,,,,,,,,,,,,,,,,,,,,
6.962782,50.931128,0,0,2706,87.838206,2020/09/13 17:27:09.508+00,,,,,,,,,,,,,,,,,,,,,
6.962797,50.931244,0,0,2707,87.269206,2020/09/13 17:27:12.508+00,,,,,,,,,,,,,,,,,,,,,
6.962798,50.931336,0,0,2708,86.819411,2020/09/13 17:27:14.507+00,,,,,,,,,,,,,,,,,,,,,
6.962825,50.931429,0,0,2709,86.357188,2020/09/13 17:27:16.494+00,,,,,,,,,,,,,,,,,,,,,
6.962893,50.931552,0,0,2710,85.720388,2020/09/13 17:27:19.491+00,,,,,,,,,,,,,,,,,,,,,
6.962953,50.93166,0,0,2711,85.160949,2020/09/13 17:27:22.500+00,,,,,,,,,,,,,,,,,,,,,
6.96299,50.931761,0,0,2712,84.654173,2020/09/13 17:27:25.502+00,,,,,,,,,,,,,,,,,,,,,
6.963018,50.93186,0,0,2713,84.162537,2020/09/13 17:27:28.507+00,,,,,,,,,,,,,,,,,,,,,
6.963053,50.931963,0,0,2714,83.855505,2020/09/13 17:27:31.504+00,,,,,,,,,,,,,,,,,,,,,
6.96308,50.932072,0,0,2715,84.397666,2020/09/13 17:27:34.499+00,,,,,,,,,,,,,,,,,,,,,
6.96313,50.93218,0,0,2716,84.950555,2020/09/13 17:27:37.519+00,,,,,,,,,,,,,,,,,,,,,
6.96318,50.93228,0,0,2717,85.46582,2020/09/13 17:27:40.522+00,,,,,,,,,,,,,,,,,,,,,
6.963216,50.932378,0,0,2718,85.960173,2020/09/13 17:27:43.506+00,,,,,,,,,,,,,,,,,,,,,
6.963248,50.932473,0,0,2719,86.437447,2020/09/13 17:27:46.511+00,,,,,,,,,,,,,,,,,,,,,
6.96327,50.932567,0,0,2720,86.904402,2020/09/13 17:27:49.499+00,,,,,,,,,,,,,,,,,,,,,
6.96329,50.932659,0,0,2721,87.360753,2020/09/13 17:27:52.504+00,,,,,,,,,,,,,,,,,,,,,
6.963316,50.932762,0,0,2722,87.873304,2020/09/13 17:27:55.499+00,,,,,,,,,,,,,,,,,,,,,
6.963243,50.932842,0,0,2723,88.326835,2020/09/13 17:27:57.495+00,,,,,,,,,,,,,,,,,,,,,
6.963282,50.93297,0,0,2724,88.967374,2020/09/13 17:28:00.510+00,,,,,,,,,,,,,,,,,,,,,
6.963311,50.9331,0,0,2725,89.612532,2020/09/13 17:28:03.497+00,,,,,,,,,,,,,,,,,,,,,
6.963324,50.93319,0,0,2726,90.056659,2020/09/13 17:28:05.502+00,,,,,,,,,,,,,,,,,,,,,
6.96334,50.93328,0,0,2727,90.501725,2020/09/13 17:28:07.506+00,,,,,,,,,,,,,,,,,,,,,
6.96335,50.933372,0,0,2728,90.954912,2020/09/13 17:28:09.511+00,,,,,,,,,,,,,,,,,,,,,
6.963356,50.933465,0,0,2729,91.412331,2020/09/13 17:28:11.517+00,,,,,,,,,,,,,,,,,,,,,
6.963363,50.933559,0,0,2730,91.874795,2020/09/13 17:28:13.544+00,,,,,,,,,,,,,,,,,,,,,
6.963368,50.933649,0,0,2731,92.317365,2020/09/13 17:28:15.510+00,,,,,,,,,,,,,,,,,,,,,
6.963373,50.933743,0,0,2732,92.484548,2020/09/13 17:28:17.518+00,,,,,,,,,,,,,,,,,,,,,
6.96337,50.933839,0,0,2733,92.219904,2020/09/13 17:28:19.511+00,,,,,,,,,,,,,,,,,,,,,
6.963366,50.933932,0,0,2734,91.963486,2020/09/13 17:28:21.508+00,,,,,,,,,,,,,,,,,,,,,
6.963363,50.934031,0,0,2735,91.690575,2020/09/13 17:28:23.499+00,,,,,,,,,,,,,,,,,,,,,
6.963356,50.934163,0,0,2736,91.326557,2020/09/13 17:28:26.506+00,,,,,,,,,,,,,,,,,,,,,
6.963357,50.93426,0,0,2737,91.059203,2020/09/13 17:28:28.500+00,,,,,,,,,,,,,,,,,,,,,
6.963349,50.934391,0,0,2738,90.697877,2020/09/13 17:28:31.512+00,,,,,,,,,,,,,,,,,,,,,
6.963329,50.934522,0,0,2739,90.335151,2020/09/13 17:28:34.512+00,,,,,,,,,,,,,,,,,,,,,
6.963311,50.934652,0,0,2740,89.975487,2020/09/13 17:28:37.507+00,,,,,,,,,,,,,,,,,,,,,
6.9633,50.934774,0,0,2741,89.638692,2020/09/13 17:28:40.510+00,,,,,,,,,,,,,,,,,,,,,
6.963296,50.934889,0,0,2742,89.321656,2020/09/13 17:28:43.504+00,,,,,,,,,,,,,,,,,,,,,
6.963308,50.935002,0,0,2743,89.009512,2020/09/13 17:28:47.563+00,,,,,,,,,,,,,,,,,,,,,
6.963368,50.93519,0,0,2744,88.480975,2020/09/13 17:29:14.510+00,,,,,,,,,,,,,,,,,,,,,
6.9634,50.935285,0,0,2745,88.213304,2020/09/13 17:29:18.499+00,,,,,,,,,,,,,,,,,,,,,
6.96343,50.935375,0,0,2746,87.959834,2020/09/13 17:29:23.499+00,,,,,,,,,,,,,,,,,,,,,
6.963426,50.935474,0,0,2747,87.686885,2020/09/13 17:29:27.559+00,,,,,,,,,,,,,,,,,,,,,
6.96342,50.935583,0,0,2748,87.579914,2020/09/13 17:29:32.515+00,,,,,,,,,,,,,,,,,,,,,
6.963422,50.935688,0,0,2749,87.517468,2020/09/13 17:29:39.507+00,,,,,,,,,,,,,,,,,,,,,
6.963488,50.93578,0,0,2750,87.457426,2020/09/13 17:29:43.498+00,,,,,,,,,,,,,,,,,,,,,
6.963532,50.935869,0,0,2751,87.40199,2020/09/13 17:29:50.503+00,,,,,,,,,,,,,,,,,,,,,
6.963434,50.936273,0,0,2752,87.158948,2020/09/13 17:29:54.504+00,,,,,,,,,,,,,,,,,,,,,
6.963491,50.936328,0,0,2753,87.119883,2020/09/13 17:30:11.137+00,,,,,,,,,,,,,,,,,,,,,
6.963435,50.936509,0,0,2754,87.010219,2020/09/13 17:32:04.510+00,,,,,,,,,,,,,,,,,,,,,
6.963404,50.936612,0,0,2755,86.947875,2020/09/13 17:32:07.554+00,,,,,,,,,,,,,,,,,,,,,
6.963364,50.936711,0,0,2756,86.887124,2020/09/13 17:32:10.512+00,,,,,,,,,,,,,,,,,,,,,
6.963344,50.936805,0,0,2757,86.830723,2020/09/13 17:32:13.499+00,,,,,,,,,,,,,,,,,,,,,
6.963354,50.936916,0,0,2758,86.764607,2020/09/13 17:32:17.514+00,,,,,,,,,,,,,,,,,,,,,
6.963351,50.93701,0,0,2759,86.708696,2020/09/13 17:32:21.502+00,,,,,,,,,,,,,,,,,,,,,
6.963293,50.93712,0,0,2760,86.639765,2020/09/13 17:32:24.511+00,,,,,,,,,,,,,,,,,,,,,
6.963291,50.937213,0,0,2761,86.584454,2020/09/13 17:32:26.509+00,,,,,,,,,,,,,,,,,,,,,
6.963276,50.937304,0,0,2762,86.65139,2020/09/13 17:32:28.508+00,,,,,,,,,,,,,,,,,,,,,
6.963257,50.937401,0,0,2763,86.803658,2020/09/13 17:32:30.505+00,,,,,,,,,,,,,,,,,,,,,
6.963224,50.937535,0,0,2764,87.014923,2020/09/13 17:32:33.501+00,,,,,,,,,,,,,,,,,,,,,
6.963198,50.937626,0,0,2765,87.158977,2020/09/13 17:32:35.505+00,,,,,,,,,,,,,,,,,,,,,
6.963198,50.937735,0,0,2766,87.328794,2020/09/13 17:32:38.508+00,,,,,,,,,,,,,,,,,,,,,
6.963154,50.937845,0,0,2767,87.50553,2020/09/13 17:32:42.508+00,,,,,,,,,,,,,,,,,,,,,
6.96313,50.937957,0,0,2768,87.681604,2020/09/13 17:32:46.504+00,,,,,,,,,,,,,,,,,,,,,
6.963083,50.938042,0,0,2769,87.821839,2020/09/13 17:32:49.514+00,,,,,,,,,,,,,,,,,,,,,
6.963129,50.938136,0,0,2770,87.975092,2020/09/13 17:32:53.506+00,,,,,,,,,,,,,,,,,,,,,
6.96308,50.93823,0,0,2771,88.129239,2020/09/13 17:32:57.514+00,,,,,,,,,,,,,,,,,,,,,
6.963066,50.93833,0,0,2772,88.285639,2020/09/13 17:33:01.511+00,,,,,,,,,,,,,,,,,,,,,
6.963009,50.93843,0,0,2773,88.45118,2020/09/13 17:33:07.519+00,,,,,,,,,,,,,,,,,,,,,
6.962962,50.938521,0,0,2774,88.600274,2020/09/13 17:33:12.511+00,,,,,,,,,,,,,,,,,,,,,
6.963003,50.938626,0,0,2775,88.768739,2020/09/13 17:33:17.489+00,,,,,,,,,,,,,,,,,,,,,
6.963008,50.93873,0,0,2776,88.93084,2020/09/13 17:33:21.506+00,,,,,,,,,,,,,,,,,,,,,
6.962932,50.938827,0,0,2777,89.099378,2020/09/13 17:33:28.497+00,,,,,,,,,,,,,,,,,,,,,
6.962924,50.938942,0,0,2778,89.278715,2020/09/13 17:33:32.506+00,,,,,,,,,,,,,,,,,,,,,
6.962902,50.939058,0,0,2779,89.491441,2020/09/13 17:33:36.507+00,,,,,,,,,,,,,,,,,,,,,
6.962884,50.939152,0,0,2780,89.686672,2020/09/13 17:33:39.505+00,,,,,,,,,,,,,,,,,,,,,
